level		chinese		japanese		korean		pos
1	:	切(り)替え·切(り)換え	:	きりかえ	:	바꿔침	:	noun
1	:	気流	:	きりゅう	:	기류	:	noun
1	:	切れ目	:	きれめ	:	잘린 곳, 중간 참, 짬, 단락	:	noun
1	:	菌	:	きん	:	균	:	noun
1	:	近眼	:	きんがん	:	근안, 근시안	:	noun
1	:	緊急	:	きんきゅう	:	긴급	:	noun
1	:	近郊	:	きんこう	:	근교	:	noun
1	:	均衡	:	きんこう	:	균형	:	noun
1	:	緊迫	:	きんぱく	:	긴박, 몹시 절박함	:	noun
1	:	勤勉	:	きんべん	:	근면	:	noun
1	:	禁物	:	きんもつ	:	금물	:	noun
1	:	勤労	:	きんろう	:	근로	:	noun
1	:	議案	:	ぎあん	:	의안	:	noun
1	:	戯曲	:	ぎきょく	:	희곡	:	noun
1	:	議決	:	ぎけつ	:	의결	:	noun
1	:	議事堂	:	ぎじどう	:	의사당	:	noun
1	:	犠牲	:	ぎせい	:	희생	:	noun
1	:	偽造	:	ぎぞう	:	위조	:	noun
1	:	議題	:	ぎだい	:	의제	:	noun
1	:	技能	:	ぎのう	:	기능	:	noun
1	:	逆上	:	ぎゃくじょう	:	욱함	:	noun
1	:	逆転	:	ぎゃくてん	:	역전, 형세가 뒤집혀짐	:	noun
1	:	業界	:	ぎょうかい	:	업계, 동업자의 사회	:	noun
1	:	業者	:	ぎょうしゃ	:	업자, 기업가, 사업자	:	noun
1	:	行政	:	ぎょうせい	:	행정	:	noun
1	:	業績	:	ぎょうせき	:	업적	:	noun
1	:	業務	:	ぎょうむ	:	업무	:	noun
1	:	漁船	:	ぎょせん	:	어선, 고깃배	:	noun
1	:	漁村	:	ぎょそん	:	어촌	:	noun
1	:	義理	:	ぎり	:	의리, 사람의 도리	:	noun
1	:	疑惑	:	ぎわく	:	의혹	:	noun
1	:	吟味	:	ぎんみ	:	음미, 맛을 감상	:	noun
1	:	区	:	く	:	구, 대도시 행정 구획의 하나	:	noun
1	:	苦	:	く	:	고생, 괴로움, 근심, 걱정	:	noun
1	:	空間	:	くうかん	:	공간	:	noun
1	:	空腹	:	くうふく	:	공복	:	noun
1	:	区画·区劃	:	くかく	:	구획, 경계	:	noun
1	:	茎	:	くき	:	줄기, 창 따위의 자루	:	noun
1	:	区切り·句切り	:	くぎり	:	단락	:	noun
1	:	苦言	:	くげん	:	고언, 직언	:	noun
1	:	くじ引き·籤引(き)	:	くじびき	:	제비뽑기, 추첨	:	noun
1	:	駆逐	:	くちく	:	구축	:	noun
1	:	喙·嘴	:	くちばし	:	부리, 주둥이	:	noun
1	:	口もと·口元·口許	:	くちもと	:	입가, 입 모양	:	noun
1	:	口調	:	くちょう	:	어조	:	noun
1	:	屈折	:	くっせつ	:	굴절, 휘어서 꺾임, 뒤틀림	:	noun
1	:	首飾り·頸飾り	:	くびかざり	:	목걸이	:	noun
1	:	首輪·頸輪	:	くびわ	:	목걸이, 네크리스	:	noun
1	:	倉·蔵·庫	:	くら	:	곳간, 곳집, 창고	:	noun
1	:	玄人	:	くろうと	:	익수, 전문가, 기생·여급	:	noun
1	:	君主	:	くんしゅ	:	군주	:	noun
1	:	愚痴·愚癡	:	ぐち	:	푸념, 게정	:	noun
1	:	愚問	:	ぐもん	:	우문	:	noun
1	:	群	:	ぐん	:	떼, 무리	:	noun
1	:	軍艦	:	ぐんかん	:	군함	:	noun
1	:	群衆	:	ぐんしゅう	:	군중	:	noun
1	:	群集	:	ぐんしゅう	:	군집, 떼지어 모여듦, 군중	:	noun
1	:	軍事	:	ぐんじ	:	군사	:	noun
1	:	軍備	:	ぐんび	:	군비	:	noun
1	:	軍服	:	ぐんぷく	:	군복	:	noun
1	:	系	:	けい	:	계, 실마리, 계통	:	noun
1	:	刑	:	けい	:	형, 형벌	:	noun
1	:	経緯	:	けいい	:	경위, 사물의 경위	:	noun
1	:	経過	:	けいか	:	경과	:	noun
1	:	警戒	:	けいかい	:	경계	:	noun
1	:	軽快	:	けいかい	:	경쾌, 병이 조금 나아짐	:	noun
1	:	計器	:	けいき	:	계기	:	noun
1	:	敬具	:	けいぐ	:	경구, 경백	:	noun
1	:	軽減	:	けいげん	:	경감	:	noun
1	:	掲載	:	けいさい	:	게재	:	noun
1	:	軽視	:	けいし	:	경시	:	noun
1	:	傾斜	:	けいしゃ	:	기욺, 물매, 경사	:	noun
1	:	形状	:	けいじょう	:	형상, 모양	:	noun
1	:	形成	:	けいせい	:	형성	:	noun
1	:	形勢	:	けいせい	:	형세	:	noun
1	:	軽率	:	けいそつ	:	경솔	:	noun
1	:	形態	:	けいたい	:	형태, 형체, 모양	:	noun
1	:	刑罰	:	けいばつ	:	형벌	:	noun
1	:	経費	:	けいひ	:	경비	:	noun
1	:	警部	:	けいぶ	:	경부	:	noun
1	:	軽べつ·軽蔑	:	けいべつ	:	경멸	:	noun
1	:	啓蒙	:	けいもう	:	계몽	:	noun
1	:	経歴	:	けいれき	:	경력	:	noun
1	:	経路	:	けいろ	:	경로	:	noun
1	:	獣	:	けだもの	:	짐승, 인간답지 못한 사람	:	noun
1	:	結核	:	けっかく	:	결핵, 결핵병, 결핵증	:	noun
1	:	血管	:	けっかん	:	혈관	:	noun
1	:	血行	:	けっこう	:	혈행, 혈액 순환, 피돌기	:	noun
1	:	決算	:	けっさん	:	결산	:	noun
1	:	決勝	:	けっしょう	:	결승	:	noun
1	:	結晶	:	けっしょう	:	결정	:	noun
1	:	結成	:	けっせい	:	결성	:	noun
1	:	結束	:	けっそく	:	결속, 다발을 지음, 단결함	:	noun
1	:	決	:	けつ	:	가부를 정함, 결정, 결단	:	noun
1	:	決意	:	けつい	:	결의, 결심	:	noun
1	:	決議	:	けつぎ	:	결의	:	noun
1	:	結合	:	けつごう	:	결합	:	noun
1	:	欠如·缺如·闕如	:	けつじょ	:	결여	:	noun
1	:	決断	:	けつだん	:	결단, 사물의 시비를 가림	:	noun
1	:	欠乏·缺乏	:	けつぼう	:	결핍	:	noun
1	:	獣	:	けもの	:	짐승	:	noun
1	:	家来	:	けらい	:	가신, 종자	:	noun
1	:	件	:	けん	:	건, 사항, 사건을 세는 말	:	noun
1	:	権威	:	けんい	:	권위, 또, 권위자	:	noun
1	:	嫌悪	:	けんお	:	혐오	:	noun
1	:	兼業	:	けんぎょう	:	겸업, 부업	:	noun
1	:	権限	:	けんげん	:	권한	:	noun
1	:	健在	:	けんざい	:	건재	:	noun
1	:	懸賞	:	けんしょう	:	현상	:	noun
1	:	検事	:	けんじ	:	검사, 검찰관의 계급의 하나	:	noun
1	:	見地	:	けんち	:	견지, 관점, 대지를 살펴 봄	:	noun
1	:	健闘	:	けんとう	:	건투	:	noun
1	:	圏内	:	けんない	:	권내	:	noun
1	:	倹約	:	けんやく	:	검약, 절약	:	noun
1	:	兼用	:	けんよう	:	겸용, 겸하여 씀	:	noun
1	:	権力	:	けんりょく	:	권력	:	noun
1	:	芸	:	げい	:	연예, 문무의 재능, 재주, 일	:	noun
1	:	激減	:	げきげん	:	격감	:	noun
1	:	劇団	:	げきだん	:	극단	:	noun
1	:	激励	:	げきれい	:	격려	:	noun
1	:	月謝	:	げっしゃ	:	월사, 월사례금, 수업료	:	noun
1	:	月賦	:	げっぷ	:	월부	:	noun
1	:	下痢	:	げり	:	설사	:	noun
1	:	原型·元型	:	げんけい	:	원형	:	noun
1	:	原形	:	げんけい	:	원형	:	noun
1	:	現行	:	げんこう	:	현행	:	noun
1	:	原作	:	げんさく	:	원작	:	noun
1	:	原子	:	げんし	:	원자	:	noun
1	:	元首	:	げんしゅ	:	원수	:	noun
1	:	原書	:	げんしょ	:	원서	:	noun
1	:	減少	:	げんしょう	:	감소	:	noun
1	:	厳選	:	げんせん	:	엄선	:	noun
1	:	元素	:	げんそ	:	원소	:	noun
1	:	幻想	:	げんそう	:	환상, 환각	:	noun
1	:	原則	:	げんそく	:	원칙	:	noun
1	:	現像	:	げんぞう	:	현상	:	noun
1	:	現地	:	げんち	:	현지, 어떤 일의 현장	:	noun
1	:	限定	:	げんてい	:	한정	:	noun
1	:	原点	:	げんてん	:	원점	:	noun
1	:	減点	:	げんてん	:	감점	:	noun
1	:	原典	:	げんてん	:	원전	:	noun
1	:	原動力	:	げんどうりょく	:	원동력	:	noun
1	:	原爆	:	げんばく	:	원폭	:	noun
1	:	原文	:	げんぶん	:	원문	:	noun
1	:	言論	:	げんろん	:	언론	:	noun
1	:	原論	:	げんろん	:	원론, 근본이 되는 이론	:	noun
1	:	甲	:	こう	:	갑, 갑옷, 등딱지	:	noun
1	:	好意	:	こうい	:	호의	:	noun
1	:	行為	:	こうい	:	행위, →こうどう	:	noun
1	:	公益	:	こうえき	:	공익	:	noun
1	:	交易	:	こうえき	:	교역, 무역	:	noun
1	:	公演	:	こうえん	:	공연	:	noun
1	:	後悔	:	こうかい	:	후회	:	noun
1	:	後悔	:	こうかい	:	후회	:	noun
1	:	皇居	:	こうきょ	:	황거, 天皇의 거처	:	noun
1	:	好況	:	こうきょう	:	호황, 호경기	:	noun
1	:	抗議	:	こうぎ	:	항의	:	noun
1	:	興業	:	こうぎょう	:	흥업	:	noun
1	:	鉱業·礦業	:	こうぎょう	:	광업	:	noun
1	:	高原	:	こうげん	:	고원, 높은 지대	:	noun
1	:	公言	:	こうげん	:	공언	:	noun
1	:	考古学	:	こうこがく	:	고고학	:	noun
1	:	交互	:	こうご	:	교호, 번갈아	:	noun
1	:	工作	:	こうさく	:	공작, 만듦	:	noun
1	:	鉱山	:	こうざん	:	광산	:	noun
1	:	講習	:	こうしゅう	:	강습	:	noun
1	:	交渉	:	こうしょう	:	교섭, 관계, 상관	:	noun
1	:	高尚	:	こうしょう	:	고상, 품격이 높음, 점잖음	:	noun
1	:	行進	:	こうしん	:	행진	:	noun
1	:	香辛料	:	こうしんりょう	:	향신료	:	noun
1	:	口述	:	こうじゅつ	:	구술	:	noun
1	:	控除·扣除	:	こうじょ	:	공제, 빼어 냄	:	noun
1	:	降水	:	こうすい	:	강수	:	noun
1	:	洪水	:	こうずい	:	홍수	:	noun
1	:	構想	:	こうそう	:	구상	:	noun
1	:	抗争	:	こうそう	:	항쟁	:	noun
1	:	拘束	:	こうそく	:	구속	:	noun
1	:	後退	:	こうたい	:	후퇴	:	noun
1	:	光沢	:	こうたく	:	광택, 윤	:	noun
1	:	公団	:	こうだん	:	공단	:	noun
1	:	構築	:	こうちく	:	구축, 축조	:	noun
1	:	高低	:	こうてい	:	고저, 높고 낮음, 고하	:	noun
1	:	好転	:	こうてん	:	호전	:	noun
1	:	口頭	:	こうとう	:	구두, 입으로 말함	:	noun
1	:	講読	:	こうどく	:	강독, 책을 읽고 해설함	:	noun
1	:	購読	:	こうどく	:	구독	:	noun
1	:	購入	:	こうにゅう	:	구입	:	noun
1	:	公認	:	こうにん	:	공인, 공적인 인정	:	noun
1	:	光熱費	:	こうねつひ	:	광열비	:	noun
1	:	荒廃	:	こうはい	:	황폐	:	noun
1	:	購買	:	こうばい	:	구매	:	noun
1	:	好評	:	こうひょう	:	호평	:	noun
1	:	交付	:	こうふ	:	교부	:	noun
1	:	降伏·降服	:	こうふく	:	항복, →ごうぶく	:	noun
1	:	興奮·昂奮·亢奮	:	こうふん	:	흥분	:	noun
1	:	公募	:	こうぼ	:	공모	:	noun
1	:	公用	:	こうよう	:	공용, 공무	:	noun
1	:	小売(り)	:	こうり	:	소매, 산매	:	noun
1	:	効率	:	こうりつ	:	효율, 일의 능률	:	noun
1	:	口論	:	こうろん	:	말다툼, 언쟁	:	noun
1	:	小がら·小柄	:	こがら	:	몸집이 작음	:	noun
1	:	顧客	:	こきゃく	:	고객, 단골, →こかく	:	noun
1	:	小切手	:	こぎって	:	수표	:	noun
1	:	酷使	:	こくし	:	혹사	:	noun
1	:	国定	:	こくてい	:	국정	:	noun
1	:	告白	:	こくはく	:	고백	:	noun
1	:	国防	:	こくぼう	:	국방	:	noun
1	:	国有	:	こくゆう	:	국유	:	noun
1	:	国連	:	こくれん	:	국련	:	noun
1	:	焦(げ)茶	:	こげちゃ	:	짙은 갈색	:	noun
1	:	個個·箇箇	:	ここ	:	개개, 낱낱, 하나하나	:	noun
1	:	心地	:	ここち	:	기분, 마음, 병, 느낌, 생각	:	noun
1	:	心得	:	こころえ	:	마음가짐, 소양	:	noun
1	:	心掛け	:	こころがけ	:	마음가짐	:	noun
1	:	心構え	:	こころがまえ	:	마음의 준비, 각오	:	noun
1	:	志	:	こころざし	:	뜻, 마음, 후의, 친절	:	noun
1	:	試み	:	こころみ	:	시도, 시행	:	noun
1	:	孤児	:	こじ	:	고아, 외톨이	:	noun
1	:	故人	:	こじん	:	고인, 죽은 사람, 옛 친구	:	noun
1	:	木末·梢·杪	:	こずえ	:	나뭇가지 끝, 우듬지	:	noun
1	:	個性	:	こせい	:	개성	:	noun
1	:	戸籍	:	こせき	:	호적	:	noun
1	:	小銭	:	こぜに	:	잔돈, 적은 돈, 용돈	:	noun
1	:	火燵·炬燵	:	こたつ	:	코타츠(난방기구)	:	noun
1	:	古代	:	こだい	:	고대, 예스러움	:	noun
1	:	誇張	:	こちょう	:	과장	:	noun
1	:	滑稽	:	こっけい	:	우스움, 골계, 익살맞음	:	noun
1	:	国交	:	こっこう	:	국교	:	noun
1	:	骨董品	:	こっとうひん	:	골동품	:	noun
1	:	固定	:	こてい	:	고정	:	noun
1	:	事がら·事柄	:	ことがら	:	사항, 일, 사물의 형편	:	noun
1	:	言付け·託け	:	ことづけ	:	전언, 전갈	:	noun
1	:	孤独	:	こどく	:	고독	:	noun
1	:	粉粉	:	こなごな	:	산산이 부서짐, 박살이 남	:	noun
1	:	個別·箇別	:	こべつ	:	개별, 하나하나	:	noun
1	:	固有	:	こゆう	:	고유, 특유	:	noun
1	:	雇用·雇傭	:	こよう	:	고용	:	noun
1	:	暦	:	こよみ	:	달력, 일력, 월력	:	noun
1	:	懲り懲り	:	こりごり	:	지긋지긋함, 넌더리남	:	noun
1	:	孤立	:	こりつ	:	고립	:	noun
1	:	根気	:	こんき	:	근기, 끈기	:	noun
1	:	根拠	:	こんきょ	:	근거	:	noun
1	:	混血	:	こんけつ	:	혼혈	:	noun
1	:	根性	:	こんじょう	:	근성	:	noun
1	:	昆虫	:	こんちゅう	:	곤충	:	noun
1	:	根底·根柢	:	こんてい	:	근저, 근본 토대	:	noun
1	:	混同	:	こんどう	:	혼동	:	noun
1	:	根本	:	こんぽん	:	근본	:	noun
1	:	語彙	:	ごい	:	어휘	:	noun
1	:	合意	:	ごうい	:	합의, 의사가 일치함	:	noun
1	:	合議	:	ごうぎ	:	합의	:	noun
1	:	合成	:	ごうせい	:	합성	:	noun
1	:	合法	:	ごうほう	:	합법, 적법	:	noun
1	:	護衛	:	ごえい	:	호위	:	noun
1	:	極秘	:	ごくひ	:	극비	:	noun
1	:	極楽	:	ごくらく	:	극락	:	noun
1	:	語源·語原	:	ごげん	:	어원	:	noun
1	:	誤差	:	ごさ	:	오차, 비유적으로, 착오	:	noun
1	:	碁盤	:	ごばん	:	기반, 바둑판	:	noun
1	:	最悪	:	さいあく	:	최악	:	noun
1	:	再会	:	さいかい	:	재회	:	noun
1	:	才覚	:	さいかく	:	재치, 기지, 궁리, 생각	:	noun
1	:	災害	:	さいがい	:	재해	:	noun
1	:	細菌	:	さいきん	:	세균	:	noun
1	:	細工	:	さいく	:	세공(품), 농간, 잔꾀	:	noun
1	:	採掘	:	さいくつ	:	채굴	:	noun
1	:	採決	:	さいけつ	:	채결	:	noun
1	:	再建	:	さいけん	:	재건	:	noun
1	:	歳月	:	さいげつ	:	세월	:	noun
1	:	再現	:	さいげん	:	재현, 재현시킴	:	noun
1	:	採算	:	さいさん	:	채산	:	noun
1	:	採集	:	さいしゅう	:	채집	:	noun
1	:	最善	:	さいぜん	:	최선	:	noun
1	:	採択	:	さいたく	:	채택	:	noun
1	:	再発	:	さいはつ	:	재발, 재생	:	noun
1	:	栽培	:	さいばい	:	재배	:	noun
1	:	採用	:	さいよう	:	채용	:	noun
1	:	最良	:	さいりょう	:	최량, 최선	:	noun
1	:	竿·棹	:	さお	:	장대, 작대기	:	noun
1	:	杯·盃·坏·盞	:	さかずき	:	술잔	:	noun
1	:	逆立ち	:	さかだち	:	거꾸로 섬, 곤두섬	:	noun
1	:	差額	:	さがく	:	차액	:	noun
1	:	詐欺	:	さぎ	:	사기	:	noun
1	:	策	:	さく	:	계획, 계략, 대책	:	noun
1	:	柵	:	さく	:	목책, 울짱, 성채, 녹채	:	noun
1	:	作	:	さく	:	만듦, 만든 것, 작황, 수확	:	noun
1	:	削減	:	さくげん	:	삭감, 깎아서 줄임	:	noun
1	:	錯誤	:	さくご	:	착오	:	noun
1	:	作戦·策戦	:	さくせん	:	작전	:	noun
1	:	叫び	:	さけび	:	외침, 부르짖음, 주장	:	noun
1	:	挿絵	:	さしえ	:	삽화	:	noun
1	:	指図	:	さしず	:	지시, 지휘, 지정, 지명	:	noun
1	:	差(し)引き·差引	:	さしひき	:	차감, 공제	:	noun
1	:	錯覚	:	さっかく	:	착각	:	noun
1	:	殺菌	:	さっきん	:	살균	:	noun
1	:	察知	:	さっち	:	찰지, 헤아려 앎	:	noun
1	:	殺人	:	さつじん	:	살인	:	noun
1	:	最中	:	さなか	:	한창 …인 때	:	noun
1	:	寒け·寒気	:	さむけ	:	한기, 추운 느낌, 오한	:	noun
1	:	侍	:	さむらい	:	무사, 한가락하는 사람	:	noun
1	:	作用	:	さよう	:	작용	:	noun
1	:	酸	:	さん	:	신 것, 신맛, 산	:	noun
1	:	酸化	:	さんか	:	산화	:	noun
1	:	山岳	:	さんがく	:	산악	:	noun
1	:	産休	:	さんきゅう	:	산휴	:	noun
1	:	参議院	:	さんぎいん	:	참의원	:	noun
1	:	産後	:	さんご	:	산후	:	noun
1	:	産出	:	さんしゅつ	:	산출	:	noun
1	:	算出	:	さんしゅつ	:	산출	:	noun
1	:	参照	:	さんしょう	:	참조	:	noun
1	:	惨事	:	さんじ	:	참사	:	noun
1	:	参上	:	さんじょう	:	뵈러 감, 찾아뵘	:	noun
1	:	桟橋	:	さんばし	:	잔교, 선창	:	noun
1	:	賛美·讃美	:	さんび	:	찬미	:	noun
1	:	産婦人科	:	さんふじんか	:	산부인과	:	noun
1	:	産物	:	さんぶつ	:	산물	:	noun
1	:	山腹	:	さんぷく	:	산복, 산허리, 산의 중턱	:	noun
1	:	酸味	:	さんみ	:	산미, 신맛	:	noun
1	:	山脈	:	さんみゃく	:	산맥	:	noun
1	:	財	:	ざい	:	재, 재물, 재산	:	noun
1	:	財源	:	ざいげん	:	재원	:	noun
1	:	在庫	:	ざいこ	:	재고	:	noun
1	:	財政	:	ざいせい	:	재정	:	noun
1	:	在籍	:	ざいせき	:	재적	:	noun
1	:	財団	:	ざいだん	:	재단	:	noun
1	:	座談会	:	ざだんかい	:	좌담회	:	noun
1	:	雑貨	:	ざっか	:	잡화	:	noun
1	:	雑	:	ざつ	:	조잡함, 엉성함	:	noun
1	:	座標	:	ざひょう	:	좌표	:	noun
1	:	残金	:	ざんきん	:	잔금, 잔액	:	noun
1	:	残酷·残刻·惨酷	:	ざんこく	:	잔혹, 참혹, 혹독	:	noun
1	:	残高	:	ざんだか	:	잔고, 잔액	:	noun
1	:	死	:	し	:	사, 죽음, 사형, 사죄	:	noun
1	:	士	:	し	:	사, 무사, 군인	:	noun
1	:	仕上(が)り	:	しあがり	:	마무리, 완성, 성과	:	noun
1	:	仕上(げ)	:	しあげ	:	마무리, 완성시킴	:	noun
1	:	飼育	:	しいく	:	사육	:	noun
1	:	潮·汐	:	しお	:	조수, 밀물, 썰물	:	noun
1	:	歯科	:	しか	:	치과	:	noun
1	:	資格	:	しかく	:	자격	:	noun
1	:	視覚	:	しかく	:	시각	:	noun
1	:	仕掛(け)	:	しかけ	:	시작함, 장치, 규모	:	noun
1	:	指揮·指麾	:	しき	:	지휘	:	noun
1	:	色彩	:	しきさい	:	색채, 빛깔, 특색, 성질	:	noun
1	:	式場	:	しきじょう	:	식장	:	noun
1	:	仕来(た)り·為来り	:	しきたり	:	관습, 관례	:	noun
1	:	資金	:	しきん	:	자금	:	noun
1	:	仕組(み)	:	しくみ	:	짜임새, 구조, 기구	:	noun
1	:	仕草·仕種·為種	:	しぐさ	:	행위, 처사, 몸짓	:	noun
1	:	死刑	:	しけい	:	사형	:	noun
1	:	嗜好	:	しこう	:	기호	:	noun
1	:	志向	:	しこう	:	지향	:	noun
1	:	施行	:	しこう	:	시행, 실시	:	noun
1	:	試行	:	しこう	:	시행	:	noun
1	:	嗜好品	:	しこうひん	:	기호품	:	noun
1	:	示唆	:	しさ	:	시사, 교사, 부추김	:	noun
1	:	思索	:	しさく	:	사색	:	noun
1	:	視察	:	しさつ	:	시찰	:	noun
1	:	資産	:	しさん	:	자산	:	noun
1	:	資質	:	ししつ	:	자질	:	noun
1	:	刺繍	:	ししゅう	:	자수	:	noun
1	:	支持	:	しじ	:	지지	:	noun
1	:	市場	:	しじょう	:	시장, 장, 저자	:	noun
1	:	滴·雫	:	しずく	:	물방울	:	noun
1	:	施設	:	しせつ	:	시설, 설비	:	noun
1	:	視線	:	しせん	:	시선	:	noun
1	:	子息	:	しそく	:	자식, 아들, 자제	:	noun
1	:	下心	:	したごころ	:	속마음, 속셈, 음모	:	noun
1	:	下調べ	:	したしらべ	:	예비 조사, 예습	:	noun
1	:	下地	:	したじ	:	밑바탕	:	noun
1	:	下取り	:	したどり	:	보상 판매	:	noun
1	:	下火	:	したび	:	불 기운이 약해짐	:	noun
1	:	失格	:	しっかく	:	실격	:	noun
1	:	失脚	:	しっきゃく	:	실각	:	noun
1	:	質素	:	しっそ	:	질소, 검소	:	noun
1	:	失調	:	しっちょう	:	실조	:	noun
1	:	嫉妬	:	しっと	:	질투, 시샘	:	noun
1	:	疾病	:	しっぺい	:	질병	:	noun
1	:	質疑	:	しつぎ	:	질의, 질문	:	noun
1	:	仕付け	:	しつけ	:	예의범절을 가르침	:	noun
1	:	指摘	:	してき	:	지적	:	noun
1	:	視点	:	してん	:	시점, 보는 입장, 관점	:	noun
1	:	品揃え	:	しなぞろえ	:	구색 갖추기	:	noun
1	:	屎尿	:	しにょう	:	시뇨, 똥오줌, 배설물	:	noun
1	:	始発	:	しはつ	:	시발(점)	:	noun
1	:	芝	:	しば	:	잔디	:	noun
1	:	私物	:	しぶつ	:	사물, 개인 소유의 물건	:	noun
1	:	司法	:	しほう	:	사법	:	noun
1	:	脂肪	:	しぼう	:	지방	:	noun
1	:	志望	:	しぼう	:	지망	:	noun
1	:	始末	:	しまつ	:	사정, 전말, 자초지종	:	noun
1	:	始末書	:	しまつしょ	:	시말서, 전말서	:	noun
1	:	使命	:	しめい	:	사명	:	noun
1	:	社交	:	しゃこう	:	사교	:	noun
1	:	謝罪	:	しゃざい	:	사죄	:	noun
1	:	謝絶	:	しゃぜつ	:	사절	:	noun
1	:	社宅	:	しゃたく	:	사택	:	noun
1	:	三味線	:	しゃみせん	:	삼현금(일본 현악기)	:	noun
1	:	斜面	:	しゃめん	:	사면, 경사면	:	noun
1	:	視野	:	しや	:	시야	:	noun
1	:	種	:	しゅ	:	종, 종자, 종류	:	noun
1	:	主	:	しゅ	:	주, 중심, 주요한	:	noun
1	:	衆	:	しゅう	:	많은 사람, 사람이 많음	:	noun
1	:	収益	:	しゅうえき	:	수익	:	noun
1	:	修学	:	しゅうがく	:	수학	:	noun
1	:	周期	:	しゅうき	:	주기	:	noun
1	:	衆議院	:	しゅうぎいん	:	중의원	:	noun
1	:	就業	:	しゅうぎょう	:	취업, 일을 함	:	noun
1	:	集計	:	しゅうけい	:	집계	:	noun
1	:	襲撃	:	しゅうげき	:	습격	:	noun
1	:	収支	:	しゅうし	:	수지	:	noun
1	:	収集·蒐集	:	しゅうしゅう	:	수집	:	noun
1	:	修飾	:	しゅうしょく	:	수식	:	noun
1	:	終日	:	しゅうじつ	:	종일	:	noun
1	:	執着	:	しゅうじゃく	:	집착	:	noun
1	:	習性	:	しゅうせい	:	습성, 습관	:	noun
1	:	修復	:	しゅうふく	:	수복, 복원, 관계 회복	:	noun
1	:	収容	:	しゅうよう	:	수용, 수감	:	noun
1	:	収録·輯録	:	しゅうろく	:	수록, 채록, 녹음·녹화함	:	noun
1	:	守衛	:	しゅえい	:	수위	:	noun
1	:	主演	:	しゅえん	:	주연	:	noun
1	:	主観	:	しゅかん	:	주관	:	noun
1	:	修行	:	しゅぎょう	:	수행, 불도를 닦음	:	noun
1	:	祝賀	:	しゅくが	:	축하	:	noun
1	:	宿命	:	しゅくめい	:	숙명	:	noun
1	:	主権	:	しゅけん	:	주권	:	noun
1	:	手芸	:	しゅげい	:	수예, 수공예	:	noun
1	:	主催	:	しゅさい	:	주최	:	noun
1	:	趣旨	:	しゅし	:	취지	:	noun
1	:	主食	:	しゅしょく	:	주식	:	noun
1	:	種種	:	しゅじゅ	:	갖가지, 여러 가지	:	noun
